county_name,entity_id,year,revenues_govfunds,revenues_propfunds,total_revenues,vehicle_fines,other_court_fines,forfeitures,delinquent_taxes,total_fines,state_intergov,fed_intergov,ownsource_rev,fines_share,vehicle_fines_share,GEOID,NAME,total_pop,his,nha,nhaian,nhb,nhmixed,nhnh,nhsor,nhw,pnhw,pnhb,phis,papi
Santa Cruz,44,2019,583713155,81557104,665270259,277515,3107519,3165818,4245152,10796004,207922309,86194267,289596579,0.037279459713507185,9.582813476536268e-4,06087,"Santa Cruz County, California",273962,91980,12504,401,2491,8890,198,601,156897,0.5726962133434564,0.009092501879822749,0.33573999313773445,0.04636409429044904
Santa Cruz,44,2018,522192854,76407598,598600452,37571,2971316,852718,6782911,10644516,196639269,72657267,252896318,0.042090434863507976,1.4856285887088322e-4,06087,"Santa Cruz County, California",273765,91676,12116,360,2359,8992,168,554,157540,0.5754570525815937,0.00861687944039596,0.3348711486128614,0.04487060069767867
Santa Cruz,44,2017,487614888,79198330,566813218,41191,2824680,2482902,3211525,8560298,187540376,72987601,227086911,0.03769613124025453,1.8138870187899117e-4,06087,"Santa Cruz County, California",273263,91096,12022,436,2204,8892,165,460,157988,0.5781536468530317,0.0080654900224326,0.3333638289852633,0.044598061208432904
Shasta,45,2021,416626663,32899783,449526446,426613,204856,1509684,2725909,4867062,183795802,109374875,123455986,0.039423458980757727,0.003455587807625626,06089,"Shasta County, California",181935,19530,5944,3456,2026,8459,199,373,141948,0.7802127133316844,0.011135845219446506,0.10734603017561217,0.03376480611207299
Shasta,45,2020,349206845,28269165,377476010,535800,258154,2001253,1584803,4380010,161190235,84902053,103114557,0.04247712570786683,0.0051961625553994285,06089,"Shasta County, California",179267,18566,5720,3613,1871,7431,233,248,141585,0.7897995727044018,0.01043694600790999,0.10356618898068244,0.033207450339437825
Shasta,45,2019,350653976,29723840,380377816,655283,283609,2115890,2899846,5954628,162149836,85949859,102554281,0.05806318314493376,0.006389621121716021,06089,"Shasta County, California",179212,17975,5745,3912,2030,6115,244,178,143013,0.7980101778898735,0.011327366470995246,0.10030020311139878,0.0334185210811776
Shasta,45,2018,332832965,31785457,364618422,665469,400993,2946302,313184,4325948,154420197,81967139,96445629,0.04485374863385463,0.006899939446711473,06089,"Shasta County, California",179085,17605,5326,4014,2140,6092,182,151,143575,0.8017142697601698,0.011949632855906413,0.0983052740318843,0.030756344752491834
Shasta,45,2017,296232093,29059083,325291176,616616,287396,2044324,2061287,5009623,137324254,72433963,86473876,0.057932212961056585,0.007130662212943941,06089,"Shasta County, California",178919,17218,5195,3917,1951,6489,124,106,143919,0.8043807533017734,0.010904375723092573,0.096233491132859,0.029728536376796205
Sierra,46,2021,26179095,1692613,27871708,34294,,46740,126748,209757,12670904,4981368,8526823,0.024599666253187148,0.004021896549277497,06091,"Sierra County, California",3079,345,0,28,2,12,0,0,2692,0.8743098408574212,6.495615459564793e-4,0.1120493666774927,0
Sierra,46,2020,24154761,1563123,25717884,,,64467,150938,215405,12858389,3773288,7523084,0.02863253952767243,,06091,"Sierra County, California",2898,293,0,25,3,16,0,0,2561,0.8837129054520358,0.0010351966873706005,0.10110420979986197,0
Sierra,46,2019,20939687,1368684,22308371,1241,,88610,84603,174454,11239262,2248274,7452151,0.02340988528010235,1.6652910012156222e-4,06091,"Sierra County, California",3040,324,0,29,2,23,0,0,2662,0.8756578947368421,6.578947368421052e-4,0.10657894736842105,0
Sierra,46,2018,22261538,1325676,23587214,1250,,65569,80207,149411,11795540,3388631,7077367,0.02111109965047736,1.766193557575861e-4,06091,"Sierra County, California",2930,324,0,25,6,8,0,0,2567,0.8761092150170648,0.0020477815699658703,0.110580204778157,0
Sierra,46,2017,18001260,1246129,19247389,1488,,73711,138492,213691,9602092,1852765,6546403,0.032642506121300506,2.2730039687443622e-4,06091,"Sierra County, California",2885,290,0,28,4,54,0,0,2509,0.8696707105719237,0.0013864818024263432,0.10051993067590988,0
Siskiyou,47,2021,116899159,8911395,125810554,250082,383851,398759,182242,1214934,53926299,28105883,34866977,0.03484483326443815,0.007172460061564844,06093,"Siskiyou County, California",44151,5870,642,1297,731,2370,151,48,33042,0.7483862200176666,0.01655681638014994,0.13295282100065683,0.017961088084075105
Siskiyou,47,2020,106023161,9345272,115368433,352103,595641,96786,174225,1218755,48604211,23561859,33857091,0.035997038257067036,0.010399682595294439,06093,"Siskiyou County, California",43516,5605,537,1488,641,2197,138,32,32878,0.7555381928486075,0.014730214174096885,0.12880319882342128,0.015511535986763489
Siskiyou,47,2019,103124115,9490617,112614732,343055,604213,47174,150061,1144503,47243298,20745176,35135641,0.032573847165617384,0.009763732501706743,06093,"Siskiyou County, California",43468,5467,696,1389,684,1976,124,51,33081,0.7610426060550289,0.015735713628416307,0.12577068188092388,0.01886445201067452
Siskiyou,47,2018,99539994,8043653,107583647,407974,782529,145587,174979,1511069,40528430,23283909,35727655,0.042294099626745726,0.011418997412508602,06093,"Siskiyou County, California",43540,5336,671,1283,619,2088,120,33,33390,0.7668810289389068,0.014216812126779972,0.12255397335783187,0.018167202572347267
Siskiyou,47,2017,87048435,9056157,96104592,362940,633772,566205,177319,1740236,39681951,14866081,32500403,0.05354505911819001,0.01116724614153246,06093,"Siskiyou County, California",43530,5218,686,1262,669,1946,127,35,33587,0.7715828164484264,0.015368711233631979,0.11987135308982311,0.018676774638180564
Solano,48,2021,841599491,54467201,896066692,1804346,1641462,1286418,469519,5201745,326999056,139240063,375360372,0.013858002570393872,0.004806969873740428,06095,"Solano County, California",451432,124118,68641,1507,59348,27296,3780,2767,163975,0.36323300076201953,0.13146609013096103,0.2749428485353276,0.16042504740470326
Solano,48,2020,724738399,51950564,776688963,2121263,1876054,1363159,437819,5798295,292835492,85599482,346303425,0.016743394900007126,0.006125446203715716,06095,"Solano County, California",444538,119294,67107,1497,59249,25494,3884,2687,165326,0.371905213952463,0.13328219409814235,0.2683550112701276,0.1596961339638006
Solano,48,2019,727505435,51479249,778984684,2378348,2127397,1780012,3435580,9721337,300353429,82580232,344571774,0.028212807123313588,0.006902329730583213,06095,"Solano County, California",441829,116869,66247,1254,59652,24201,3911,1635,168060,0.38037340237965367,0.1350115089774551,0.26451183602706024,0.1587899390940839
Solano,48,2018,715509465,46626270,762135735,2048457,1843624,1462058,3391297,8745436,288491569,105235553,321782343,0.02717811026691418,0.006365970801573783,06095,"Solano County, California",438530,114406,65994,1258,59500,23286,3928,1288,168870,0.3850819784279297,0.1356805691742868,0.26088523020089843,0.1594463320639409
Solano,48,2017,671094801,42755742,713850543,2137588,961021,2548175,3856721,9503505,257570223,101587697,311936881,0.03046611535492015,0.006852629907522862,06095,"Solano County, California",434981,112098,64546,1101,59862,23313,3698,927,169436,0.3895250597152519,0.13761980408339675,0.2577078079272428,0.15688961127037732
Sonoma,49,2021,1365785467,265178876,1630964343,781550,3374951,6804818,5539181,16500500,383255067,237132400,745398000,0.022136496207395245,0.0010485002642883399,06097,"Sonoma County, California",492498,135683,21034,1880,7190,19264,1381,2263,303803,0.616861388269597,0.014599044057031704,0.27549959593744544,0.04551287517918855
Sonoma,49,2020,1017004148,244109951,1261114099,547611,2074114,8391183,5939010,16951918,340377721,130842038,545784389,0.031059734103167983,0.0010033467630016805,06097,"Sonoma County, California",496801,134024,20733,2214,7380,17875,1481,2487,310607,0.6252141199393721,0.014855042562313682,0.2697740141424836,0.04471408068824338
Sonoma,49,2019,1019024267,247736588,1266760855,625698,2352746,7928902,5339010,16246356,343995155,129431609,545597503,0.029777181733179597,0.0011468124332673127,06097,"Sonoma County, California",499772,133569,20082,2343,7399,16635,1483,2239,316022,0.6323323435486582,0.014804750966440697,0.26725987050094846,0.04314967625237108
Sonoma,49,2018,958961983,236475956,1195437939,770278,3341064,5278892,3739010,13129244,334854176,128542530,495565277,0.026493470405110728,0.0015543421537986407,06097,"Sonoma County, California",501317,132985,19720,2068,7192,17208,1406,2501,318237,0.6348019317118709,0.014346212077388159,0.2652712754604372,0.04214100060440799
Sonoma,49,2017,874718360,195902321,1070620681,799127,3522518,4934353,3739010,12995008,327044967,95797590,451875803,0.028757919573755092,0.001768466013658182,06097,"Sonoma County, California",500943,132018,19321,2602,6972,16356,1453,2416,319805,0.6384059663474687,0.013917751121385068,0.26353896551104616,0.041469787979869964
Stanislaus,50,2021,1193745608,190081140,1383826748,443227,1865580,1482287,2858673,6649767,418965858,222851698,551928052,0.012048249723679565,8.030521340488053e-4,06099,"Stanislaus County, California",550842,264020,30953,2334,15496,15304,2974,1518,218243,0.39619891003227786,0.0281314787180353,0.4793025949364791,0.06159116407245635
Stanislaus,50,2020,1234225512,183364954,1417590466,557714,2275802,904523,2816407,6554446,460205875,213903677,560115960,0.011701944718732885,9.95711673704138e-4,06099,"Stanislaus County, California",546235,256424,31044,2241,15869,13519,3012,1164,222962,0.40817962964658067,0.029051598670901718,0.46943897772936555,0.062346792131591715
Stanislaus,50,2019,1001873246,179083967,1180957213,685723,2574078,2305482,2337754,7903037,420707413,192171703,388994130,0.020316597065359314,0.0017628106624642383,06099,"Stanislaus County, California",543194,251259,29284,2481,15311,13118,3625,747,227369,0.41857789298114484,0.02818698291954624,0.4625584965960596,0.060584247985066106
Stanislaus,50,2018,941687457,164637917,1106325374,811683,2765956,1301120,3258291,8137050,406425440,179851704,355410313,0.022894805531430935,0.002283791354135523,06099,"Stanislaus County, California",539301,245973,28599,2600,14338,13376,3711,908,229796,0.4260997105512506,0.026586266296557953,0.45609594641953194,0.059910884645123966
Stanislaus,50,2017,882680539,156474983,1039155522,828716,2424224,1424731,3403412,8081083,396009871,166568822,320101846,0.025245349569149315,0.0025889135297270357,06099,"Stanislaus County, California",535684,240816,28680,2234,13607,13795,3433,889,232230,0.4335205083594059,0.025401169346107033,0.44954861448167205,0.05994765570746933
Sutter,51,2021,233956330,11846742,245803072,312298,588167,196095,872601,1994513,109228878,42943229,81784223,0.024387503198508104,0.0038185604575591554,06101,"Sutter County, California",99080,31654,15902,819,1730,4286,358,609,43722,0.4412797739200646,0.01746063786838918,0.31947920872022606,0.16410981025433993
Sutter,51,2020,207990321,11845883,219836204,387575,462704,137666,644109,1779812,98950487,32541488,76498346,0.023266019372497282,0.005066449410553269,06101,"Sutter County, California",96315,30101,15815,867,1734,3634,362,167,43635,0.453044697087681,0.018003426257592277,0.31252660540933397,0.16795930021284328
Sutter,51,2019,226241150,9777674,236018824,449553,487702,132123,701478,1885187,96526887,29454740,100259523,0.018803071704221054,0.004483893265680109,06101,"Sutter County, California",96109,29748,14914,625,1684,4202,376,148,44412,0.4621003235909228,0.017521772154532874,0.30952356178921847,0.1590901996691257
Sutter,51,2018,184399624,8696335,193095959,425370,405064,104415,1028273,2067998,92657006,35747307,55995311,0.03693162807864394,0.007596528930788509,06101,"Sutter County, California",95872,29354,14532,676,1793,4170,367,211,44769,0.4669663718291055,0.018702019359145526,0.30617907209612816,0.15540512349799732
Sutter,51,2017,152891069,8165904,161056973,305231,345301,109594,1099427,1942384,79154901,27620502,46115666,0.04211982973421657,0.006618813658681629,06101,"Sutter County, California",95583,28910,14467,644,1768,4041,351,163,45239,0.47329546048983606,0.01849701306717722,0.3024596424050302,0.1550275676637059
Tehama,52,2021,147508393,19823035,167331428,323949,154271,46953,906956,2124464,70009880,31213257,46285256,0.045899368040656405,0.006998967446566569,06103,"Tehama County, California",65345,17182,1166,731,511,2235,47,87,43386,0.6639528655597214,0.007820032137118372,0.2629428418394674,0.01856301170709312
Tehama,52,2020,132485589,18767082,151252671,360001,194492,37814,505680,1660071,63965705,23254152,45265732,0.03667390157304868,0.007953058176547328,06103,"Tehama County, California",64176,16435,1090,688,378,2287,9,16,43273,0.6742863375716779,0.0058900523560209425,0.256092620294191,0.01712478184991274
Tehama,52,2019,122631158,18482990,141114148,290797,449264,24046,727526,1985923,58869113,18410276,45351769,0.04378931723699686,0.006412032130433545,06103,"Tehama County, California",63912,15958,967,890,472,1920,15,11,43679,0.6834240831142822,0.007385154587557892,0.24968706972086618,0.01536487670547002
Tehama,52,2018,112238454,17533170,129771624,265162,388610,20039,1249128,2342367,52069392,19184992,40984070,0.05715310851264894,0.006469879638601047,06103,"Tehama County, California",63373,15623,964,1013,420,1773,17,24,43539,0.6870275985040948,0.006627428084515488,0.24652454515329872,0.01547977845454689
Tehama,52,2017,112549581,17194651,129744232,228233,195641,16608,727468,1518388,53394147,21489516,37665918,0.04031198708604421,0.006059403623190599,06103,"Tehama County, California",63247,15316,907,951,376,1867,25,26,43779,0.6921909339573419,0.005944946005344127,0.24216168355811343,0.014735876800480656
Trinity,53,2021,69790705,11084723,80875428,29285,659307,233066,17188,938846,35646659,11927539,22216507,0.04225893836506342,0.001318164012011429,06105,"Trinity County, California",15818,1194,339,487,88,503,29,583,12595,0.7962447844228094,0.005563282336578581,0.07548362624857757,0.02326463522569225
Trinity,53,2020,62506835,12123393,74630228,29454,994720,62322,18721,1105217,30526332,12084760,19895743,0.05555042603837414,0.0014804171927632961,06105,"Trinity County, California",12541,933,244,691,65,290,35,210,10073,0.8032054860059007,0.005182999760784626,0.07439598118172394,0.02224702974244478
Trinity,53,2019,50470493,9628899,60099392,41371,149556,82370,26210,299507,22938564,10797245,16734684,0.01789738007601458,0.0024721709713789635,06105,"Trinity County, California",12700,927,210,698,127,232,28,51,10427,0.8210236220472441,0.01,0.07299212598425196,0.018740157480314962
Trinity,53,2018,53207159,8153209,61360368,28504,64815,288363,13721,395403,19908577,12859322,20439260,0.01934526983853623,0.0013945710363291038,06105,"Trinity County, California",12862,930,179,574,87,300,158,27,10607,0.8246773441144456,0.0067641113357176175,0.0723060177266366,0.02620121287513606
Trinity,53,2017,45862044,6489589,52351633,24423,84818,255961,35906,401108,18156251,9839103,17866690,0.02245004530777665,0.0013669571700186212,06105,"Trinity County, California",13037,937,141,557,104,370,118,14,10796,0.828104625297231,0.007977295390043722,0.0718723632737593,0.0198665337117435
Tulare,54,2021,1007617808,110026755,1117644563,208528,1649523,2032525,2272584,6163160,478380667,160708018,368529123,0.01672367152378348,5.658385918119149e-4,06107,"Tulare County, California",470999,309737,16364,2306,6344,7276,550,1299,127123,0.26990078535198586,0.013469243034486272,0.6576171074673195,0.035910904269435814
Tulare,54,2020,896690275,117353309,1014043584,234934,2292540,2587734,2363517,7478725,404198976,132864215,359627084,0.020795777995408153,6.532711535152341e-4,06107,"Tulare County, California",463955,301919,15857,2592,5923,6913,528,1472,128751,0.2775075168928021,0.012766324320246575,0.650750611589486,0.035315925035833216
Tulare,54,2019,895351081,111711981,1007063062,225031,1994907,2412291,2054931,6687160,403447627,137263583,354639871,0.018856199053828328,6.34533842360889e-4,06107,"Tulare County, California",461898,298245,14949,2784,5785,6793,624,1002,131716,0.2851625250596452,0.012524410151158913,0.6456945039813985,0.033715235831287424
Tulare,54,2018,816232265,91242091,907474356,83334,1987993,2772144,2245622,7089093,407920833,122786330,285525102,0.024828265362111666,2.918622545488137e-4,06107,"Tulare County, California",460477,295149,14800,2769,5870,6811,584,877,133617,0.2901708445807282,0.012747650805577694,0.6409636094745231,0.03340883475178999
Tulare,54,2017,744014636,89033090,833047726,55142,2104627,3120087,2188357,7468213,355290458,120363353,268360825,0.02782899851347528,2.0547708481668292e-4,06107,"Tulare County, California",458809,291867,14622,3029,5973,6709,526,711,135372,0.2950508817394602,0.013018489175234139,0.6361405290654717,0.033015917298919596
Tuolumne,55,2021,142744906,30726372,173471278,,348130,,1118563,1502893,46422987,33802269,62519650,0.02403873022321782,,06109,"Tuolumne County, California",55243,7132,774,597,934,1656,133,304,43713,0.7912857737631918,0.016907119454048478,0.1291023297069312,0.016418369748203394
Tuolumne,55,2020,148528111,29626276,178154387,17781,426261,,1118659,1588158,59574041,27342330,61611740,0.02577687304400103,2.885975951985774e-4,06109,"Tuolumne County, California",54147,6810,730,765,979,1476,146,102,43139,0.7967015716475521,0.018080410733743328,0.12576874065045154,0.016178181616710068
Tuolumne,55,2019,146759468,29402653,176162121,23639,457806,,1140690,1677229,58854014,26636344,61269110,0.027374789677865403,3.858224805289321e-4,06109,"Tuolumne County, California",54045,6617,732,763,948,1479,123,42,43341,0.8019428254232583,0.017540938107132944,0.12243500786381718,0.01582014987510408
Tuolumne,55,2018,123280680,29968101,153248781,58071,469974,,1141795,1684973,47336857,20278576,55665247,0.030269748017106617,0.0010432182219545347,06109,"Tuolumne County, California",53932,6527,732,747,880,1517,125,40,43364,0.8040495438700586,0.01631684343247052,0.12102276941333531,0.015890380479121856
Tuolumne,55,2017,118896347,27868977,146765324,73062,401576,,1118851,1612814,48818873,22573301,47504173,0.03395099626300199,0.0015380122499974898,06109,"Tuolumne County, California",53899,6385,593,713,924,1566,114,39,43565,0.8082710254364645,0.017143175198055624,0.11846230913375017,0.013117126477300135
Ventura,56,2021,1766811651,931123918,2697935569,973087,1323090,7655270,8473658,18425105,505915041,295578094,965318516,0.019087073017461938,0.0010080475862331848,06111,"Ventura County, California",845255,366211,59820,1600,14147,26776,1420,2171,373110,0.44141708715121475,0.01673696103542718,0.433255053208795,0.07245150871630454
Ventura,56,2020,1554264661,848305454,2402570115,940196,1441046,7419932,7334396,17135570,432187684,235033722,887043255,0.01931762617370897,0.0010599212549110696,06111,"Ventura County, California",845599,361648,59761,1847,14321,24692,1655,1704,379971,0.4493512882583825,0.016935923528764815,0.4276826249794524,0.07263017103851825
Ventura,56,2019,1481581765,856427736,2338009501,1069890,406572,7067675,9840252,18384389,412188436,164620615,904772714,0.020319345085820083,0.0011824958726595726,06111,"Ventura County, California",847263,361601,60710,2017,14297,21261,1421,1138,384818,0.4541895491718628,0.016874335359858744,0.42678719594742126,0.07333142129421442
Ventura,56,2018,1209703777,783652525,1993356302,1350179,1711761,8631601,9822539,21516080,375918293,164748678,669036806,0.032159785242069326,0.0020180937549196657,06111,"Ventura County, California",848112,360017,60242,2299,13677,21154,1406,1016,388301,0.45784165298922785,0.016126407832927726,0.42449228403795725,0.07268851283792707
Ventura,56,2017,1147733820,753036266,1900770086,1106045,1685152,9167154,9549642,21507993,357493763,159073339,631166718,0.03407656390399216,0.0017523816900624344,06111,"Ventura County, California",847834,358244,59513,2439,13416,21009,1212,873,391128,0.46132615582767383,0.015823852310711768,0.42254026141909856,0.0716236904865811
Yolo,57,2021,433653204,60402383,494055587,665068,428080,3728871,1394125,6216144,178728653,79902097,175022454,0.035516265815813554,0.0037999010115582084,06113,"Yolo County, California",216703,69578,31062,800,5053,10793,944,596,97877,0.4516642593780428,0.023317628274643176,0.32107538889632353,0.1476952326456025
Yolo,57,2020,385865314,58204314,444069628,814169,431488,2801252,763088,4809997,165963869,55171250,164730195,0.02919924304102232,0.004942439362740996,06113,"Yolo County, California",218774,69341,31237,768,5137,10490,928,615,100258,0.4582720067284047,0.023480852386481028,0.3169526543373527,0.1470238693811879
Yolo,57,2019,374391463,52980842,427372305,840493,463035,3326722,1446679,6076929,163120348,55197234,156073881,0.038936233026716366,0.005385225219074292,06113,"Yolo County, California",217352,68704,30155,663,5279,9854,883,362,101452,0.46676359085722696,0.024287791232654864,0.31609555007545365,0.142800618351798
Yolo,57,2018,342267446,46699215,388966661,1038030,655847,5082143,3825341,10601361,141666544,56535547,144065355,0.07358716465870646,0.00720527152416346,06113,"Yolo County, California",214977,67809,29360,533,5215,9609,919,258,101274,0.4710922563809152,0.024258409039106508,0.3154244407541272,0.14084762555994362
Yolo,57,2017,305046513,24808566,329855079,966973,784330,4654183,3407398,9812884,128545936,50373635,126126942,0.07780164843765101,0.007666664906535195,06113,"Yolo County, California",212605,66787,28880,548,4705,9380,848,412,101045,0.4752710425436843,0.022130241527715717,0.31413654429575977,0.13982737941252557
Yuba,58,2021,251928884,23263377,275192261,142252,341500,405149,844954,1733855,88322458,47266678,116339748,0.014903375929609199,0.0012227291398293212,06115,"Yuba County, California",80404,23697,5590,570,2721,4980,332,220,42294,0.5260186060395006,0.03384159992040197,0.2947241430774588,0.07365305208696085
Yuba,58,2020,235352370,21655365,257007735,152613,327280,17213383,714666,18407942,83383700,37103584,114865086,0.16025706888862642,0.0013286282656855366,06115,"Yuba County, California",77524,22318,5134,596,2533,4664,296,134,41849,0.5398199267323668,0.0326737526443424,0.28788504205149373,0.07004282544760332
Yuba,58,2019,200374179,22962187,223336366,149862,399561,411535,663666,1624624,89569740,28410076,82394363,0.019717659568531404,0.0018188380192950822,06115,"Yuba County, California",76360,21563,5075,594,2554,3997,296,136,42145,0.551925091671032,0.03344683080146674,0.28238606600314303,0.07033787323205867
Yuba,58,2018,181398522,20115130,201513652,155346,394885,415754,834340,1800325,77393167,29117860,74887495,0.02404039552932035,0.002074391725881604,06115,"Yuba County, California",75493,20990,4977,643,2340,4040,292,126,42085,0.5574689044017326,0.0309962513080683,0.2780390234856212,0.06979455048812473
Yuba,58,2017,154550145,17378812,171928957,149585,135971,66602,788619,1140777,70209178,28747070,55593897,0.020519824325321175,0.0026906730427622297,06115,"Yuba County, California",74644,20479,4700,721,2407,3936,257,126,42018,0.5629119554150367,0.032246396227426186,0.27435560795241415,0.06640855259632389
